month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,district_name,calculationType,change
2022-04-01,Sugarcane,296.15,296.15,296.15,India,All,Monthly,1.59
2022-03-01,Sugarcane,294.56,292.29,297.11,India,All,Monthly,-1.22
2022-02-01,Sugarcane,295.78,295.16,295.78,India,All,Monthly,-22.25
2022-01-01,Sugarcane,318.03,299.61,339.61,India,All,Monthly,21.27
2021-12-01,Sugarcane,296.76,296.76,296.76,India,All,Monthly,29.29
2021-11-01,Sugarcane,267.47,267.21,268.42,India,All,Monthly,-32.53
2021-10-01,Sugarcane,300.0,300.0,300.0,India,All,Monthly,-2375.0
2021-09-01,Sugarcane,2675.0,2675.0,2675.0,India,All,Monthly,2400.0
2021-05-01,Sugarcane,275.0,275.0,275.0,India,All,Monthly,-1725.0
2021-04-01,Sugarcane,2000.0,1662.5,2000.0,India,All,Monthly,1720.5
2021-03-01,Sugarcane,279.5,279.5,279.5,India,All,Monthly,-15.0
2021-02-01,Sugarcane,294.5,294.5,294.5,India,All,Monthly,7.5
2021-01-01,Sugarcane,287.0,287.0,287.5,India,All,Monthly,3.07
2020-12-01,Sugarcane,283.93,282.5,283.93,India,All,Monthly,-616.07
2020-11-01,Sugarcane,900.0,800.0,1033.33,India,All,Monthly,-2600.0
2020-09-01,Sugarcane,3500.0,2200.0,3910.0,India,All,Monthly,-500.0
2020-07-01,Sugarcane,4000.0,3000.0,4500.0,India,All,Monthly,3732.25
2020-05-01,Sugarcane,267.75,267.75,267.75,India,All,Monthly,-681.45
2020-04-01,Sugarcane,949.2,949.2,949.2,India,All,Monthly,680.87
2020-03-01,Sugarcane,268.33,268.33,268.33,India,All,Monthly,-2.92
2020-02-01,Sugarcane,271.25,271.25,271.25,India,All,Monthly,6.14
2020-01-01,Sugarcane,265.11,265.11,265.11,India,All,Monthly,240.11
2019-10-01,Sugarcane,25.0,18.0,30.0,India,All,Monthly,-275.0
2019-08-01,Sugarcane,300.0,300.0,300.0,India,All,Monthly,34.21
2019-06-01,Sugarcane,265.79,265.79,265.79,India,All,Monthly,0.46
2019-05-01,Sugarcane,265.33,265.33,265.33,India,All,Monthly,2.33
2019-04-01,Sugarcane,263.0,263.0,263.0,India,All,Monthly,3.1
2019-03-01,Sugarcane,259.9,259.9,263.3,India,All,Monthly,-12.3
2019-02-01,Sugarcane,272.2,272.2,272.2,India,All,Monthly,-2058.05
2019-01-01,Sugarcane,2330.25,2205.25,2455.25,India,All,Monthly,2069.25
2018-12-01,Sugarcane,261.0,261.0,261.0,India,All,Monthly,246.0
2018-11-01,Sugarcane,15.0,10.0,20.0,India,All,Monthly,-0.0
2018-10-01,Sugarcane,15.0,10.0,20.0,India,All,Monthly,-215.0
2018-08-01,Sugarcane,230.0,230.0,230.0,India,All,Monthly,-0.0
2018-07-01,Sugarcane,230.0,230.0,230.0,India,All,Monthly,-0.0
2018-06-01,Sugarcane,230.0,230.0,230.0,India,All,Monthly,-30.0
2018-04-01,Sugarcane,260.0,260.0,260.0,India,All,Monthly,9.44
2018-03-01,Sugarcane,250.56,250.56,251.11,India,All,Monthly,-5.44
2018-02-01,Sugarcane,256.0,256.0,256.0,India,All,Monthly,6.0
2018-01-01,Sugarcane,250.0,250.0,250.0,India,All,Monthly,-2400.0
2017-11-01,Sugarcane,2650.0,2600.0,2700.0,India,All,Monthly,2420.0
2017-08-01,Sugarcane,230.0,230.0,230.0,India,All,Monthly,-0.0
2017-07-01,Sugarcane,230.0,230.0,230.0,India,All,Monthly,-6.67
2017-06-01,Sugarcane,236.67,236.67,236.67,India,All,Monthly,-3.33
2017-05-01,Sugarcane,240.0,240.0,240.0,India,All,Monthly,-170.0
2017-04-01,Sugarcane,410.0,410.0,410.0,India,All,Monthly,-5.33
2017-03-01,Sugarcane,415.33,401.67,436.0,India,All,Monthly,185.33
2017-02-01,Sugarcane,230.0,230.0,230.0,India,All,Monthly,1.67
2017-01-01,Sugarcane,228.33,228.33,228.33,India,All,Monthly,-2735.96
2016-12-01,Sugarcane,2964.29,2928.57,3000.0,India,All,Monthly,-51.5
2016-11-01,Sugarcane,3015.79,3007.89,3023.68,India,All,Monthly,-984.21
2016-10-01,Sugarcane,4000.0,4000.0,4000.0,India,All,Monthly,3603.33
2016-08-01,Sugarcane,396.67,305.0,493.33,India,All,Monthly,35.49
2016-07-01,Sugarcane,361.18,290.59,449.41,India,All,Monthly,-49.19
2016-06-01,Sugarcane,410.37,295.56,917.78,India,All,Monthly,13.49
2016-05-01,Sugarcane,396.88,293.75,507.81,India,All,Monthly,-79.87
2016-04-01,Sugarcane,476.75,406.75,554.25,India,All,Monthly,138.82
2016-03-01,Sugarcane,337.93,276.96,391.81,India,All,Monthly,28.86
2016-02-01,Sugarcane,309.07,271.57,348.71,India,All,Monthly,-60.85
2016-01-01,Sugarcane,369.92,285.92,453.92,India,All,Monthly,-571.52
2015-12-01,Sugarcane,941.44,797.0,1069.22,India,All,Monthly,562.87
2015-11-01,Sugarcane,378.57,378.57,378.57,India,All,Monthly,143.57
2015-08-01,Sugarcane,235.0,235.0,235.0,India,All,Monthly,-187.5
2015-07-01,Sugarcane,422.5,422.5,477.5,India,All,Monthly,-65.83
2015-06-01,Sugarcane,488.33,488.33,488.33,India,All,Monthly,-183.1
2015-05-01,Sugarcane,671.43,671.43,671.43,India,All,Monthly,420.32
2015-04-01,Sugarcane,251.11,251.11,251.11,India,All,Monthly,0.35
2015-03-01,Sugarcane,250.76,248.94,251.06,India,All,Monthly,16.38
2015-02-01,Sugarcane,234.38,226.25,236.88,India,All,Monthly,-545.62
2015-01-01,Sugarcane,780.0,741.25,818.75,India,All,Monthly,550.0
2014-12-01,Sugarcane,230.0,230.0,230.0,India,All,Monthly,-106.0
2014-11-01,Sugarcane,336.0,292.0,376.0,India,All,Monthly,-89.0
2014-10-01,Sugarcane,425.0,350.0,500.0,India,All,Monthly,-3075.0
2014-07-01,Sugarcane,3500.0,3000.0,4000.0,India,All,Monthly,1613.33
2014-06-01,Sugarcane,1886.67,1636.67,2136.67,India,All,Monthly,1020.96
2014-05-01,Sugarcane,865.71,794.29,941.43,India,All,Monthly,-724.29
2014-04-01,Sugarcane,1590.0,1399.09,1781.36,India,All,Monthly,1373.33
2014-03-01,Sugarcane,216.67,216.67,216.67,India,All,Monthly,-51.66
2014-02-01,Sugarcane,268.33,266.67,271.67,India,All,Monthly,-3062.92
2014-01-01,Sugarcane,3331.25,3000.0,3637.5,India,All,Monthly,-338.75
2013-12-01,Sugarcane,3670.0,3300.0,3980.0,India,All,Monthly,3325.0
2013-11-01,Sugarcane,345.0,295.0,395.0,India,All,Monthly,-321.67
2013-10-01,Sugarcane,666.67,466.67,866.67,India,All,Monthly,659.67
2013-09-01,Sugarcane,7.0,5.0,10.0,India,All,Monthly,-1993.0
2013-08-01,Sugarcane,2000.0,2000.0,2000.0,India,All,Monthly,1100.0
2013-07-01,Sugarcane,900.0,750.0,900.0,India,All,Monthly,-80.0
2013-06-01,Sugarcane,980.0,940.0,1120.0,India,All,Monthly,140.0
2013-05-01,Sugarcane,840.0,676.36,840.0,India,All,Monthly,157.59
2013-04-01,Sugarcane,682.41,567.59,691.67,India,All,Monthly,257.41
2013-03-01,Sugarcane,425.0,380.0,426.75,India,All,Monthly,99.44
2013-02-01,Sugarcane,325.56,302.22,330.56,India,All,Monthly,-363.19
2013-01-01,Sugarcane,688.75,588.75,701.25,India,All,Monthly,-668.39
2012-12-01,Sugarcane,1357.14,1142.86,1428.57,India,All,Monthly,520.47
2012-11-01,Sugarcane,836.67,703.33,861.67,India,All,Monthly,536.67
2012-08-01,Sugarcane,300.0,300.0,500.0,India,All,Monthly,-800.0
2012-06-01,Sugarcane,1100.0,983.33,1116.67,India,All,Monthly,670.0
2012-05-01,Sugarcane,430.0,396.67,430.0,India,All,Monthly,-146.25
2012-04-01,Sugarcane,576.25,476.25,586.25,India,All,Monthly,28.01
2012-03-01,Sugarcane,548.24,459.56,563.38,India,All,Monthly,-200.02
2012-02-01,Sugarcane,748.26,626.58,764.32,India,All,Monthly,-281.72
2012-01-01,Sugarcane,1029.98,912.85,1060.61,India,All,Monthly,124.73
2011-12-01,Sugarcane,905.25,833.08,922.54,India,All,Monthly,284.48
2011-11-01,Sugarcane,620.77,536.15,628.46,India,All,Monthly,317.44
2011-10-01,Sugarcane,303.33,303.33,336.67,India,All,Monthly,103.33
2011-08-01,Sugarcane,200.0,200.0,200.0,India,All,Monthly,-2750.0
2011-07-01,Sugarcane,2950.0,2900.0,3000.0,India,All,Monthly,971.67
2011-06-01,Sugarcane,1978.33,1945.0,2011.67,India,All,Monthly,1715.0
2011-05-01,Sugarcane,263.33,263.33,263.33,India,All,Monthly,-2780.67
2011-04-01,Sugarcane,3044.0,2957.33,3331.33,India,All,Monthly,2384.84
2011-03-01,Sugarcane,659.16,594.74,670.58,India,All,Monthly,387.78
2011-02-01,Sugarcane,271.38,247.47,279.75,India,All,Monthly,-65.29
2011-01-01,Sugarcane,336.67,320.0,353.33,India,All,Monthly,-3441.9
2010-12-01,Sugarcane,3778.57,3400.0,4028.57,India,All,Monthly,-29221.43
2010-11-01,Sugarcane,33000.0,32000.0,35000.0,India,All,Monthly,31566.67
2010-10-01,Sugarcane,1433.33,1383.33,1483.33,India,All,Monthly,20.83
2010-07-01,Sugarcane,1412.5,1350.0,1550.0,India,All,Monthly,10.5
2010-06-01,Sugarcane,1402.0,1372.0,1432.0,India,All,Monthly,1079.5
2010-05-01,Sugarcane,322.5,310.0,335.0,India,All,Monthly,-263.75
2010-04-01,Sugarcane,586.25,548.75,598.75,India,All,Monthly,135.25
2010-03-01,Sugarcane,451.0,441.0,481.0,India,All,Monthly,271.0
2010-02-01,Sugarcane,180.0,180.0,180.0,India,All,Monthly,
2025-03-01,Sunflower,4989.96,4623.96,5357.72,India,All,Monthly,-447.86
2025-02-01,Sunflower,5437.82,5008.31,5795.61,India,All,Monthly,80.49
2025-01-01,Sunflower,5357.33,4954.37,5723.63,India,All,Monthly,-8.83
2024-12-01,Sunflower,5366.16,4870.65,5745.73,India,All,Monthly,-259.11
2024-11-01,Sunflower,5625.27,5129.54,5912.01,India,All,Monthly,272.25
2024-10-01,Sunflower,5353.02,4826.16,5616.8,India,All,Monthly,233.97
2024-09-01,Sunflower,5119.05,4564.77,5423.59,India,All,Monthly,797.72
2024-08-01,Sunflower,4321.33,4014.63,4617.54,India,All,Monthly,53.77
2024-07-01,Sunflower,4267.56,4095.04,4431.17,India,All,Monthly,-1225.61
2024-06-01,Sunflower,5493.17,5363.22,5604.36,India,All,Monthly,1313.51
2024-05-01,Sunflower,4179.66,3847.16,4726.56,India,All,Monthly,58.4
2024-04-01,Sunflower,4121.26,3750.15,4528.34,India,All,Monthly,21.63
2024-03-01,Sunflower,4099.63,3699.18,4469.95,India,All,Monthly,-175.45
2024-02-01,Sunflower,4275.08,3838.48,4809.47,India,All,Monthly,-129.55
2024-01-01,Sunflower,4404.63,4062.56,4884.66,India,All,Monthly,55.15
2023-12-01,Sunflower,4349.48,4007.96,4827.45,India,All,Monthly,-247.23
2023-11-01,Sunflower,4596.71,4265.13,4919.32,India,All,Monthly,126.03
2023-10-01,Sunflower,4470.68,4055.11,4783.62,India,All,Monthly,107.07
2023-09-01,Sunflower,4363.61,3834.73,4742.92,India,All,Monthly,-90.94
2023-08-01,Sunflower,4454.55,4084.42,4783.34,India,All,Monthly,143.87
2023-07-01,Sunflower,4310.68,4090.23,4513.19,India,All,Monthly,162.35
2023-06-01,Sunflower,4148.33,3893.8,4405.42,India,All,Monthly,116.77
2023-05-01,Sunflower,4031.56,3695.52,4324.63,India,All,Monthly,-375.26
2023-04-01,Sunflower,4406.82,4034.98,4668.09,India,All,Monthly,-248.62
2023-03-01,Sunflower,4655.44,4237.24,4935.42,India,All,Monthly,-493.59
2023-02-01,Sunflower,5149.03,4809.68,5428.84,India,All,Monthly,-372.67
2023-01-01,Sunflower,5521.7,5127.7,5821.12,India,All,Monthly,-111.37
2022-12-01,Sunflower,5633.07,5066.07,5983.61,India,All,Monthly,-77.01
2022-11-01,Sunflower,5710.08,5064.79,6085.34,India,All,Monthly,287.26
2022-10-01,Sunflower,5422.82,4730.41,5754.68,India,All,Monthly,313.5
2022-09-01,Sunflower,5109.32,4244.66,5615.15,India,All,Monthly,-792.33
2022-08-01,Sunflower,5901.65,5160.12,6309.63,India,All,Monthly,405.67
2022-07-01,Sunflower,5495.98,5227.22,5719.39,India,All,Monthly,-198.12
2022-06-01,Sunflower,5694.1,5192.26,6024.88,India,All,Monthly,-398.42
2022-05-01,Sunflower,6092.52,5532.48,6429.96,India,All,Monthly,-282.91
2022-04-01,Sunflower,6375.43,5702.93,6743.45,India,All,Monthly,-300.81
2022-03-01,Sunflower,6676.24,5941.43,7155.11,India,All,Monthly,960.1
2022-02-01,Sunflower,5716.14,5143.29,5978.06,India,All,Monthly,430.01
2022-01-01,Sunflower,5286.13,4499.74,5609.58,India,All,Monthly,221.74
2021-12-01,Sunflower,5064.39,4221.41,5535.95,India,All,Monthly,-228.68
2021-11-01,Sunflower,5293.07,4825.57,5574.98,India,All,Monthly,-57.93
2021-10-01,Sunflower,5351.0,4772.41,5623.16,India,All,Monthly,21.67
2021-09-01,Sunflower,5329.33,4696.35,5713.88,India,All,Monthly,-773.03
2021-08-01,Sunflower,6102.36,5356.05,6431.0,India,All,Monthly,529.26
2021-07-01,Sunflower,5573.1,5188.57,5748.81,India,All,Monthly,63.53
2021-06-01,Sunflower,5509.57,5122.14,5715.82,India,All,Monthly,-358.5
2021-05-01,Sunflower,5868.07,5449.57,6109.94,India,All,Monthly,-163.11
2021-04-01,Sunflower,6031.18,5670.8,6276.97,India,All,Monthly,-165.75
2021-03-01,Sunflower,6196.93,5697.29,6427.6,India,All,Monthly,710.43
2021-02-01,Sunflower,5486.5,4957.09,5767.09,India,All,Monthly,233.47
2021-01-01,Sunflower,5253.03,4547.52,5556.63,India,All,Monthly,496.6
2020-12-01,Sunflower,4756.43,4085.69,5105.87,India,All,Monthly,619.55
2020-11-01,Sunflower,4136.88,3708.66,4505.3,India,All,Monthly,209.9
2020-10-01,Sunflower,3926.98,3345.62,4391.02,India,All,Monthly,-403.99
2020-09-01,Sunflower,4330.97,3758.94,4677.86,India,All,Monthly,648.49
2020-08-01,Sunflower,3682.48,3346.8,3919.88,India,All,Monthly,-245.85
2020-07-01,Sunflower,3928.33,3797.19,4028.33,India,All,Monthly,62.9
2020-06-01,Sunflower,3865.43,3686.74,4001.93,India,All,Monthly,381.01
2020-05-01,Sunflower,3484.42,3258.67,3653.2,India,All,Monthly,-164.98
2020-04-01,Sunflower,3649.4,3446.79,3808.08,India,All,Monthly,209.34
2020-03-01,Sunflower,3440.06,3130.35,3604.8,India,All,Monthly,-360.53
2020-02-01,Sunflower,3800.59,3475.13,4131.65,India,All,Monthly,-99.25
2020-01-01,Sunflower,3899.84,3509.64,4163.44,India,All,Monthly,302.11
2019-12-01,Sunflower,3597.73,3243.59,3904.26,India,All,Monthly,217.91
2019-11-01,Sunflower,3379.82,2988.5,3744.76,India,All,Monthly,-184.55
2019-10-01,Sunflower,3564.37,3224.05,3855.71,India,All,Monthly,-263.12
2019-09-01,Sunflower,3827.49,3502.85,4138.37,India,All,Monthly,135.16
2019-08-01,Sunflower,3692.33,3549.53,3890.34,India,All,Monthly,77.44
2019-07-01,Sunflower,3614.89,3571.27,3760.42,India,All,Monthly,-144.8
2019-06-01,Sunflower,3759.69,3702.69,3888.53,India,All,Monthly,267.83
2019-05-01,Sunflower,3491.86,3344.77,3693.82,India,All,Monthly,-14.85
2019-04-01,Sunflower,3506.71,3352.05,3728.22,India,All,Monthly,-22.02
2019-03-01,Sunflower,3528.73,3313.83,3804.35,India,All,Monthly,-310.69
2019-02-01,Sunflower,3839.42,3658.09,4075.19,India,All,Monthly,21.86
2019-01-01,Sunflower,3817.56,3616.03,4056.55,India,All,Monthly,120.32
2018-12-01,Sunflower,3697.24,3461.19,3860.19,India,All,Monthly,0.87
2018-11-01,Sunflower,3696.37,3504.8,4039.86,India,All,Monthly,93.27
2018-10-01,Sunflower,3603.1,3410.7,3817.88,India,All,Monthly,-72.05
2018-09-01,Sunflower,3675.15,3394.18,3848.21,India,All,Monthly,237.8
2018-08-01,Sunflower,3437.35,3225.89,3612.99,India,All,Monthly,173.59
2018-07-01,Sunflower,3263.76,3109.44,3378.19,India,All,Monthly,113.11
2018-06-01,Sunflower,3150.65,2993.92,3253.27,India,All,Monthly,77.15
2018-05-01,Sunflower,3073.5,2934.18,3181.8,India,All,Monthly,-73.68
2018-04-01,Sunflower,3147.18,3027.42,3230.96,India,All,Monthly,-36.16
2018-03-01,Sunflower,3183.34,3013.14,3272.64,India,All,Monthly,34.19
2018-02-01,Sunflower,3149.15,2972.33,3231.83,India,All,Monthly,201.07
2018-01-01,Sunflower,2948.08,2799.12,3040.67,India,All,Monthly,43.97
2017-12-01,Sunflower,2904.11,2670.31,3032.31,India,All,Monthly,58.64
2017-11-01,Sunflower,2845.47,2608.79,3008.47,India,All,Monthly,-59.55
2017-10-01,Sunflower,2905.02,2636.5,3074.53,India,All,Monthly,-156.49
2017-09-01,Sunflower,3061.51,2883.37,3167.14,India,All,Monthly,-113.54
2017-08-01,Sunflower,3175.05,3115.66,3238.2,India,All,Monthly,228.38
2017-07-01,Sunflower,2946.67,2839.72,3046.54,India,All,Monthly,136.32
2017-06-01,Sunflower,2810.35,2707.59,2885.77,India,All,Monthly,-201.35
2017-05-01,Sunflower,3011.7,2913.26,3062.72,India,All,Monthly,18.84
2017-04-01,Sunflower,2992.86,2878.56,3058.71,India,All,Monthly,-71.5
2017-03-01,Sunflower,3064.36,2942.59,3157.33,India,All,Monthly,-84.37
2017-02-01,Sunflower,3148.73,3021.61,3259.55,India,All,Monthly,-48.5
2017-01-01,Sunflower,3197.23,3032.5,3313.68,India,All,Monthly,-62.9
2016-12-01,Sunflower,3260.13,3116.22,3375.92,India,All,Monthly,-29.61
2016-11-01,Sunflower,3289.74,3143.57,3398.84,India,All,Monthly,-10.47
2016-10-01,Sunflower,3300.21,3069.69,3452.47,India,All,Monthly,-110.37
2016-09-01,Sunflower,3410.58,3068.91,3614.91,India,All,Monthly,-166.78
2016-08-01,Sunflower,3577.36,3443.29,3659.99,India,All,Monthly,56.12
2016-07-01,Sunflower,3521.24,3418.92,3717.95,India,All,Monthly,167.01
2016-06-01,Sunflower,3354.23,3231.07,3452.36,India,All,Monthly,-108.61
2016-05-01,Sunflower,3462.84,3366.31,3609.3,India,All,Monthly,-146.59
2016-04-01,Sunflower,3609.43,3479.72,14382.86,India,All,Monthly,11.28
2016-03-01,Sunflower,3598.15,3432.76,3785.91,India,All,Monthly,-69.93
2016-02-01,Sunflower,3668.08,3542.02,3764.29,India,All,Monthly,17.42
2016-01-01,Sunflower,3650.66,3471.55,3793.81,India,All,Monthly,28.9
2015-12-01,Sunflower,3621.76,3385.45,3771.33,India,All,Monthly,-52.28
2015-11-01,Sunflower,3674.04,3464.89,3782.61,India,All,Monthly,98.74
2015-10-01,Sunflower,3575.3,3355.1,3714.03,India,All,Monthly,117.21
2015-09-01,Sunflower,3458.09,3237.14,3592.39,India,All,Monthly,77.99
2015-08-01,Sunflower,3380.1,3199.46,3474.84,India,All,Monthly,-163.84
2015-07-01,Sunflower,3543.94,3370.63,3635.33,India,All,Monthly,281.56
2015-06-01,Sunflower,3262.38,3110.79,3386.08,India,All,Monthly,-20.47
2015-05-01,Sunflower,3282.85,3153.17,3386.23,India,All,Monthly,112.57
2015-04-01,Sunflower,3170.28,3037.63,3287.56,India,All,Monthly,-22.81
2015-03-01,Sunflower,3193.09,3029.56,3303.42,India,All,Monthly,-48.64
2015-02-01,Sunflower,3241.73,3086.29,3343.13,India,All,Monthly,13.8
2015-01-01,Sunflower,3227.93,3041.85,3354.96,India,All,Monthly,33.58
2014-12-01,Sunflower,3194.35,3015.69,3316.5,India,All,Monthly,28.84
2014-11-01,Sunflower,3165.51,2943.41,3304.24,India,All,Monthly,9.48
2014-10-01,Sunflower,3156.03,2862.29,3300.82,India,All,Monthly,-52.15
2014-09-01,Sunflower,3208.18,2914.13,3342.6,India,All,Monthly,-150.52
2014-08-01,Sunflower,3358.7,3156.55,3469.64,India,All,Monthly,139.65
2014-07-01,Sunflower,3219.05,3005.55,3332.37,India,All,Monthly,127.71
2014-06-01,Sunflower,3091.34,2961.55,3185.43,India,All,Monthly,-215.15
2014-05-01,Sunflower,3306.49,3163.55,3424.27,India,All,Monthly,-35.34
2014-04-01,Sunflower,3341.83,3197.49,3454.41,India,All,Monthly,-56.38
2014-03-01,Sunflower,3398.21,3251.68,3518.08,India,All,Monthly,109.91
2014-02-01,Sunflower,3288.3,3122.25,3412.22,India,All,Monthly,30.92
2014-01-01,Sunflower,3257.38,3101.93,3360.18,India,All,Monthly,-78.77
2013-12-01,Sunflower,3336.15,3190.32,3449.14,India,All,Monthly,33.65
2013-11-01,Sunflower,3302.5,3128.27,3431.09,India,All,Monthly,59.67
2013-10-01,Sunflower,3242.83,3010.94,3392.43,India,All,Monthly,-86.3
2013-09-01,Sunflower,3329.13,3083.23,3470.18,India,All,Monthly,-36.16
2013-08-01,Sunflower,3365.29,3196.57,3581.73,India,All,Monthly,-26.7
2013-07-01,Sunflower,3391.99,3188.78,3505.32,India,All,Monthly,66.04
2013-06-01,Sunflower,3325.95,3161.59,3437.87,India,All,Monthly,-19.6
2013-05-01,Sunflower,3345.55,3185.61,3461.1,India,All,Monthly,-7.65
2013-04-01,Sunflower,3353.2,3166.85,3473.07,India,All,Monthly,6.36
2013-03-01,Sunflower,3346.84,3167.06,3465.64,India,All,Monthly,-1.42
2013-02-01,Sunflower,3348.26,3178.46,3470.02,India,All,Monthly,42.48
2013-01-01,Sunflower,3305.78,3082.51,3439.5,India,All,Monthly,-104.88
2012-12-01,Sunflower,3410.66,3137.89,3563.45,India,All,Monthly,-3.35
2012-11-01,Sunflower,3414.01,3142.47,3576.51,India,All,Monthly,77.45
2012-10-01,Sunflower,3336.56,3073.45,3507.31,India,All,Monthly,-223.51
2012-09-01,Sunflower,3560.07,3257.32,3740.17,India,All,Monthly,87.87
2012-08-01,Sunflower,3472.2,3177.57,3635.79,India,All,Monthly,211.35
2012-07-01,Sunflower,3260.85,3061.85,3378.59,India,All,Monthly,299.44
2012-06-01,Sunflower,2961.41,2787.34,3061.09,India,All,Monthly,-25.03
2012-05-01,Sunflower,2986.44,2817.3,3112.58,India,All,Monthly,15.54
2012-04-01,Sunflower,2970.9,2802.76,3087.89,India,All,Monthly,55.96
2012-03-01,Sunflower,2914.94,2730.43,3036.77,India,All,Monthly,19.58
2012-02-01,Sunflower,2895.36,2743.34,2993.97,India,All,Monthly,-96.68
2012-01-01,Sunflower,2992.04,2826.74,3095.27,India,All,Monthly,-17.94
2011-12-01,Sunflower,3009.98,2790.42,3127.36,India,All,Monthly,76.53
2011-11-01,Sunflower,2933.45,2749.69,3048.03,India,All,Monthly,33.23
2011-10-01,Sunflower,2900.22,2673.2,3033.04,India,All,Monthly,-98.57
2011-09-01,Sunflower,2998.79,2770.23,3107.93,India,All,Monthly,9.85
2011-08-01,Sunflower,2988.94,2790.2,3090.97,India,All,Monthly,154.68
2011-07-01,Sunflower,2834.26,2626.97,2935.62,India,All,Monthly,2.44
2011-06-01,Sunflower,2831.82,2661.97,2910.84,India,All,Monthly,-36.43
2011-05-01,Sunflower,2868.25,2709.51,2960.57,India,All,Monthly,98.93
2011-04-01,Sunflower,2769.32,2590.77,2867.24,India,All,Monthly,-133.08
2011-03-01,Sunflower,2902.4,2719.19,2997.04,India,All,Monthly,-164.0
2011-02-01,Sunflower,3066.4,2869.88,3181.56,India,All,Monthly,-17.22
2011-01-01,Sunflower,3083.62,2861.01,3206.02,India,All,Monthly,179.28
2010-12-01,Sunflower,2904.34,2654.31,3052.18,India,All,Monthly,117.6
2010-11-01,Sunflower,2786.74,2594.45,2926.93,India,All,Monthly,297.88
2010-10-01,Sunflower,2488.86,2249.76,2638.42,India,All,Monthly,-44.68
2010-09-01,Sunflower,2533.54,2289.5,2666.08,India,All,Monthly,-16.53
2010-08-01,Sunflower,2550.07,2349.48,2652.03,India,All,Monthly,236.12
2010-07-01,Sunflower,2313.95,2164.07,2387.32,India,All,Monthly,146.13
2010-06-01,Sunflower,2167.82,2020.66,2240.83,India,All,Monthly,58.14
2010-05-01,Sunflower,2109.68,1980.66,2186.14,India,All,Monthly,-4.86
2010-04-01,Sunflower,2114.54,1972.51,2199.06,India,All,Monthly,-80.57
2010-03-01,Sunflower,2195.11,2033.31,2284.07,India,All,Monthly,-3.59
2010-02-01,Sunflower,2198.7,2048.66,2288.33,India,All,Monthly,-52.27
2010-01-01,Sunflower,2250.97,2082.91,2349.35,India,All,Monthly,
2025-03-01,Jowar(Sorghum),2802.05,2439.27,3082.38,India,All,Monthly,-92.68
2025-02-01,Jowar(Sorghum),2894.73,2543.36,3165.62,India,All,Monthly,128.13
2025-01-01,Jowar(Sorghum),2766.6,2432.12,3038.86,India,All,Monthly,42.89
2024-12-01,Jowar(Sorghum),2723.71,2416.42,2984.16,India,All,Monthly,80.99
2024-11-01,Jowar(Sorghum),2642.72,2354.68,2868.59,India,All,Monthly,77.48
2024-10-01,Jowar(Sorghum),2565.24,2300.8,2794.14,India,All,Monthly,-81.06
2024-09-01,Jowar(Sorghum),2646.3,2378.16,2895.17,India,All,Monthly,-57.92
2024-08-01,Jowar(Sorghum),2704.22,2432.94,2944.41,India,All,Monthly,-193.46
2024-07-01,Jowar(Sorghum),2897.68,2552.45,3164.07,India,All,Monthly,-70.28
2024-06-01,Jowar(Sorghum),2967.96,2563.87,3287.9,India,All,Monthly,131.94
2024-05-01,Jowar(Sorghum),2836.02,2430.25,3167.66,India,All,Monthly,-131.79
2024-04-01,Jowar(Sorghum),2967.81,2505.01,3353.4,India,All,Monthly,-21.99
